point_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
292,10.2000000000,1492.1812173162,994.5865067471,1098.3260134850,116.6701640194,-717.4014669352
293,95.5400000000,11372.0763898653,7581.0877243863,936.4401288793,1092.6714699150,1761.8770666848
294,82.3500000000,7158.3496096997,4771.9756523670,754.9124345824,941.7137210703,689.7478016799
295,125.0600000000,10884.5171163698,7256.3597715117,755.4932545847,1430.2274067798,1442.4366834936
296,21.4400000000,1871.4384093266,1247.7025212858,756.8474066171,245.2372575173,-378.3487760936
297,81.7100000000,11848.0169606835,7898.3531421213,1090.9087661794,934.4476477353,1924.3074046475
298,37.5700000000,4488.8673691434,2992.9104759387,938.9383947274,429.7339751700,127.2845233074
299,46.2000000000,4012.7403050092,2675.1737792367,754.5370947577,528.2958256414,54.7336053734
300,450.2700000000,52888.5831705235,35259.2278878356,927.7291392802,5147.5688444170,11554.0572989908
301,248.2700000000,29206.5068642832,19471.0618051958,928.7304688664,2838.3958987817,5968.3186914393
302,160.6300000000,23197.1280540192,15464.9821515465,1087.5315179624,1836.8442623022,4807.7701222081
303,92.5400000000,13511.1058381090,9007.1964625987,1096.6652581846,1058.4502917277,2348.7938255980
304,60.4800000000,5247.9743495380,3498.8435025539,754.0882497416,691.5492504736,303.4933467689
305,31.2600000000,3720.8615024826,2480.6617324444,936.4401288793,357.5142364407,-53.7545952817
306,2.2200000000,193.4859681290,128.8549800285,756.1438402539,25.3907384833,-716.9035906367
307,20.1600000000,2399.6342895089,1599.6790611090,936.4401288793,230.5658031556,-367.0507036349
308,38.6400000000,4615.4500665371,3076.9183819805,938.7575205857,441.9688151360,157.8053488349
309,25.2500000000,3692.9527664900,2461.6912486726,1098.1153248667,288.8142698871,-155.6680769364
310,17.8000000000,2591.1852915122,1727.8325691344,1094.1922130533,203.5795046615,-434.4189953371
311,14.6800000000,2135.8813930525,1423.7892676378,1093.7544670621,167.8941065354,-549.5564481828
312,17.2700000000,1505.5964303267,1003.7417819920,756.2725330342,197.5248947112,-451.9427794106
313,27.0100000000,3209.2579107830,2139.5974702114,935.2637903541,308.8903557133,-174.4937054957
314,51.7100000000,6176.6284404926,4117.7150760495,938.7575205857,591.4649956181,528.6908482393
315,98.3200000000,11723.8289410612,7816.1260408911,937.6160751321,1124.5308423858,1845.5559826523
316,57.7000000000,8436.4913606566,5624.3084736084,1097.8712831691,659.9793124572,1054.3322914219
317,72.2300000000,10536.3590238504,7023.9121502838,1095.9158827522,826.1336420710,1590.3973487434
318,35.0400000000,3056.9037778643,2037.7677960084,756.5966414806,400.7852411844,-138.2459008092
319,54.9900000000,6530.1754380913,4353.5552902757,934.9012987172,628.8629252386,612.8559238598
320,276.7500000000,32602.1876761589,21734.5352180345,929.6388554362,3164.1291308288,6773.8844718593
321,59.9700000000,5216.4760072296,3477.6141845917,755.2275891446,685.8139593846,297.8202741088
322,16.0300000000,1882.8791352377,1255.3023541219,927.7291392802,183.2578865481,-483.4102447125
323,4.6300000000,404.0715879091,269.3083780874,756.7683859227,52.9588146367,-674.9639907377
324,96.5400000000,13986.0546771385,9324.2354494961,1090.1749041379,1104.0266739867,2467.6176495177
325,40.9500000000,5981.7536469476,3987.4339967118,1097.0767788299,468.3812172352,428.8616541708
326,104.7300000000,12436.9025937680,8290.9619130987,934.9012987172,1197.6871096606,2013.3522722916
327,93.9200000000,11193.5550145858,7462.4397019584,937.2848285391,1074.1883596171,1719.6421244712
328,91.8800000000,13298.1204231464,8865.7427315695,1089.3723944003,1050.7154611210,2292.2898360557
329,41.2400000000,3599.1171242701,2399.5679081269,756.7683859227,471.7109105007,-28.9300802802
330,11.1300000000,1326.1194460694,884.3787611472,937.0984891794,127.2956393398,-622.6534435969
331,55.7800000000,4863.4905229614,3242.5162973378,756.3298557505,637.9860799491,226.6582899241
332,29.1100000000,2540.0858573314,1693.6626521358,756.6918581469,332.9623873465,-243.2310402977
333,20.2800000000,2421.8655196646,1614.8795280912,938.6129255746,231.9632939716,-363.5902279729
334,91.2800000000,13104.4915157111,8736.0034207764,1082.6437912211,1043.6944145779,2242.1498891357
335,160.3000000000,19056.0371966133,12704.3270731348,935.5962830805,1833.2436694930,3582.8701709049
336,347.4500000000,49881.1960685127,33254.5035875781,1082.6437912211,3972.7390922993,11571.3095974140
337,170.7200000000,24809.5406590989,16540.0878804254,1092.7603591096,1952.4653293902,5224.2270901736
338,171.8500000000,20407.5404443715,13604.8602821117,934.9012987172,1965.2681160620,3902.5107474806
339,301.9800000000,35660.0539834669,23773.4655753283,931.2135751301,3452.8356629517,7502.5391700568
340,292.4500000000,41820.5106178681,27880.3702696007,1079.4039103234,3343.6298620087,9517.1065759354
341,32.9800000000,2878.5078306739,1918.9606430110,756.8108245191,377.2335303293,-174.4971671855
342,332.0900000000,28719.2099182705,19145.9976236299,752.5246171233,3796.5135086558,5024.1741688614
343,9.6400000000,1147.4441741501,765.0638987913,936.4401288793,110.2507114296,-664.3105649500
344,99.4600000000,8667.1786124077,5778.0375291954,756.0716187804,1137.5403673617,995.5290970702
345,54.4100000000,4723.6503559670,3149.2180909650,754.3228133681,622.1606130954,197.9488385385
346,11.8700000000,1407.8160035057,938.1746555664,934.0736028865,135.7394276758,-600.1716826230
347,31.3200000000,3738.8030817319,2492.5155067785,938.3519954833,358.2344254898,-50.2988460197
348,124.6600000000,18115.9637919592,12077.1787056410,1092.7603591096,1425.6931113038,3520.3316159047
349,61.4600000000,5350.4748373402,3567.2394827087,755.6102914559,702.8871441433,324.7379190322
350,24.1600000000,2886.3953632652,1924.0674050571,938.8824522502,276.3466439791,-252.9011380211
351,15.2700000000,1824.7374360075,1216.6876967839,939.0386843848,174.6625233359,-505.6514684971
352,24.0700000000,2099.5343353950,1399.7784226239,756.5205193927,275.3083870556,-332.0729936771
353,152.0300000000,18053.8747381891,12036.2999201741,934.9012987172,1738.6075745412,3344.0659447566
354,31.1200000000,3718.5126316162,2479.2668912044,938.9903837852,355.9583827728,-55.7030261462
355,149.3000000000,12978.0400331290,8651.8927931429,754.9124345824,1707.3206867735,1863.9141186301
356,328.1100000000,38745.6795566439,25830.2710239803,931.2135751301,3751.6057665113,8232.5891910222
357,51.4700000000,7510.4652106437,5006.7121339882,1096.1853728800,588.6942931713,818.8734106042
358,13.5500000000,1982.6898262410,1321.8180044367,1098.5078760990,154.9890316865,-592.6250859811
359,58.4000000000,5081.4193796130,3387.3917139446,755.3660261078,667.8710393800,270.7906001806
360,26.4700000000,3853.2963295690,2569.2119071477,1094.1922130533,302.7387353028,-112.8465259349
361,52.1100000000,6180.3952773955,4120.6102518996,934.0736028865,595.9040923494,529.8073302600
362,9.9100000000,1448.7358368159,965.9716211814,1097.7350963539,113.3513314532,-728.3222121727
363,63.6400000000,5549.4400750964,3699.4811902331,756.3829978112,727.8901266257,365.6857604263
364,23.4900000000,3435.0617946026,2290.3856179173,1097.9977895315,268.6822366486,-222.0038494948
365,22.0500000000,1924.3582102365,1282.9972169556,756.7683859227,252.2120653865,-367.6194580283
366,17.8100000000,1554.1594380409,1036.1749190325,756.7192474217,203.7128519040,-442.4475803173
367,118.4700000000,17254.2492754961,11502.9052826723,1094.5951237908,1354.9608618675,3301.7880071655
368,197.0200000000,17086.3787240499,11390.8409044450,753.8312137160,2252.7242940418,2688.9823118471
369,13.9300000000,1215.4299233844,810.0312834671,756.6624014288,159.3317892024,-510.5955507139
370,33.3000000000,4852.0422445437,3234.4451592910,1094.9662915433,380.8610772492,141.7697164602
371,153.5400000000,22281.3694701980,14854.0660604348,1091.5804976578,1755.9340799374,4579.7888321680
372,20.4300000000,2438.0458834669,1625.0816663668,938.1427889439,233.6734326777,-358.8520045216
373,20.5000000000,2999.6414345344,1999.5297778978,1098.5078760990,234.4852508910,-332.8814703535
374,125.8900000000,14787.0027657566,9857.8155456043,927.7291392802,1439.1974633523,2562.2606175197
375,118.7400000000,17217.3973064687,11478.3432348675,1090.9087661794,1357.9282057531,3290.2170996686
376,3.7200000000,541.5286114846,360.5911448628,1094.1922130533,42.5458290641,-955.8005754957
377,35.1300000000,3063.9772704573,2042.8027844483,756.4780410728,401.8085017116,-137.1120567754
378,74.0400000000,8837.1282058443,5891.3397126385,938.2513041608,846.8563763022,1160.6808127428
379,37.9900000000,3313.7228667078,2208.8988981290,756.5205193927,434.5228759551,-86.2194267690
380,92.4500000000,13494.2508255929,8996.0009761402,1096.4346045105,1057.4146603433,2344.4005845989
381,92.9700000000,8095.4867258070,5397.1537379153,755.7180513530,1063.2655908705,879.3493456682
382,109.9500000000,15942.8401031348,10628.0955878403,1090.9087661794,1257.4044654081,2966.4312837071
383,67.1400000000,5836.2063484547,3890.6648336866,754.9124345824,767.7797113863,422.8493687993
384,64.1800000000,9386.6815268645,6257.3356085370,1098.1153248667,734.1029640139,1297.1276294469
385,46.3500000000,6768.9579691053,4513.0112178386,1096.8788562489,530.1430718747,628.9248231431
386,152.6200000000,18101.1692043006,12067.5014519917,934.0736028865,1745.2865587098,3354.3075907125
387,177.3700000000,21074.6418228652,14049.5246470523,935.2637903541,2028.4295591581,4061.4238263007
388,232.0800000000,27405.7398784125,18270.8432062074,931.2135751301,2653.5999094570,5550.0831876180
389,19.7800000000,2892.5296848548,1928.7457835093,1097.9977895315,226.2466854368,-360.4605736228
390,58.2400000000,5075.9562089343,3383.8438233573,756.1438402539,666.1065807506,269.8619645724
391,58.6200000000,5114.7524844792,3409.7470692952,756.6624014288,670.4974503263,277.8455634289
392,40.3800000000,5888.2742954264,3925.8456518871,1095.6242774865,461.8445424689,404.9598235839
393,20.9400000000,2483.5439859655,1655.6023333525,934.0736028865,239.4594452849,-345.5913955585
394,2.9400000000,351.2098937357,233.8553398953,938.8222665727,33.6281726585,-855.0958853908
395,77.8200000000,6781.4180536655,4520.9159830068,756.0716187804,890.0401305860,614.3903212922
396,12.2200000000,1065.4688811507,710.3575196850,756.3298557505,139.7667604335,-540.9852547182
397,32.5500000000,2841.0926115522,1894.1069098529,756.8298005211,372.3159878574,-182.1600866793
398,157.4600000000,13687.3555500100,9124.7912812154,754.9124345824,1800.6343961109,2007.0174381013
399,146.6900000000,12740.8847476581,8493.9849488206,754.5370947577,1677.3964212845,1814.9662827952
400,28.6000000000,2493.6505729060,1662.3332433445,756.3298557505,327.1136946315,-252.1262208205
401,25.7000000000,3070.6385783068,2046.8232738183,938.9383947274,293.9622880455,-209.0853782843
402,107.5800000000,9367.6719582910,6245.0672349922,755.7180513530,1230.3550851441,1136.5315868017
403,326.6600000000,28249.6224273608,18833.1545252046,752.5246171233,3734.4367573173,4929.5065277156
404,31.6500000000,2762.5370554724,1841.4157952303,756.8298005211,362.0215365803,-197.7300768593
405,31.7800000000,3791.1213523984,2527.1250907314,937.8995482845,363.4875585192,-37.3908451368
406,40.6000000000,5934.2474753944,3956.4662644144,1097.5884505866,464.3841092331,415.8086511603
407,276.7700000000,23954.4769134017,15969.3763861953,752.8992265782,3164.2277879156,4067.9735127126
408,2.8000000000,244.3075222883,162.6985911237,756.6624014288,32.0264902919,-707.0799605562
409,169.9900000000,20073.6889087010,13382.5912957747,931.2135751301,1943.6636013814,3816.2204364148
410,328.6300000000,38600.7841680084,25733.6982594988,927.7291392802,3756.9581569742,8182.3986122552
411,163.0900000000,19329.0528627636,12886.0017736298,933.6011095794,1864.9749781415,3644.4750014129
412,4.5100000000,659.8522757506,439.9642929479,1098.4202960231,51.5866391778,-930.1189523982
413,35.2100000000,3072.8640626952,2048.5592355636,756.7683859227,402.7386313950,-135.2021901861
414,37.4100000000,5467.9851737563,3645.7093356002,1097.5884505866,427.8967863648,296.7906012046
415,46.2600000000,5449.6014522100,3632.8617943689,929.6388554362,528.8983327629,358.2024696419
416,50.0300000000,7319.8246908656,4880.1302494093,1098.4202960231,572.2571082184,769.0170372148
417,65.7500000000,5722.5091987951,3815.1994674959,755.4932545847,751.9386853972,399.8777913173
418,19.0500000000,2265.6616989933,1510.1432265542,935.9015508839,217.8652797906,-398.2483582354
419,59.3000000000,5172.0424747544,3448.2848654841,756.4780410728,678.2591560347,289.0204121628
420,117.3100000000,17023.7557154418,11349.1740686468,1091.5804976578,1341.5958507064,3241.4052984308
421,27.9600000000,4091.2182687601,2727.6498650875,1098.5078760990,319.8150056055,-54.7544780320
422,30.0400000000,3584.8702075058,2390.2242842812,938.1427889439,343.5903043387,-87.0871700579
423,96.3000000000,8367.7412502094,5578.6689678999,754.7330514445,1101.2146078547,933.1246230104
424,23.4500000000,2046.8086556344,1364.4225470682,756.8298005211,268.2276471661,-342.6713391211
425,84.8600000000,10096.8932975692,6731.5679927485,936.1820858981,970.5143384024,1458.6288805202
426,4.7600000000,694.1105905456,462.5618743915,1095.6242774865,54.4422987160,-918.5178600485
427,328.1100000000,38745.6795566439,25830.2710239803,931.2135751301,3751.6057665113,8232.5891910222
428,16.2300000000,2373.0373446006,1582.0545520559,1097.8712831691,185.6406280967,-492.5291187210
429,81.7700000000,7082.3986114462,4721.7393382977,753.2396180813,934.8901139219,672.5295411455
430,55.8600000000,6660.8328381579,4440.4179619846,937.6160751321,638.8963878730,643.9024131682
431,87.8900000000,7653.1389516099,5102.2273041495,755.7180513530,1005.1673957363,790.0262003712
432,1.1400000000,99.4190695277,66.1402438913,756.4322921394,13.0389693109,-736.1924358139
433,30.3400000000,3600.7739409174,2400.5420137024,934.5057179604,346.9602426035,-81.2340333489
434,31.7400000000,4639.2368194340,3092.4104135653,1097.5884505866,363.0431435236,86.1948117584
435,165.3800000000,19639.2146563291,13092.6773067851,934.9012987172,1891.2775154747,3720.3585353521
436,9.8300000000,853.3997978158,568.9763777794,754.3228133681,112.4028455565,-582.3022388882
437,108.7400000000,9472.5566523667,6314.8198703278,755.9089524359,1243.6515766115,1158.1762529915
438,77.5400000000,11243.3635434022,7495.6042566874,1090.9087661794,886.7589108481,1770.0916096874
439,66.0500000000,5756.6433310459,3837.6374486751,756.1438402539,755.4316562256,407.4303858912
440,19.0600000000,1661.4281833622,1107.7044187167,756.2106627622,217.9962182441,-420.4831163609
441,78.0800000000,6806.1024426505,4537.3277151281,756.2106627622,893.0296285677,619.5344361925
442,45.7800000000,3992.0390735059,2661.5968164146,756.3829978112,523.6142362810,50.4450229990
443,87.9200000000,7624.7813288928,5083.0096509082,753.8312137160,1005.2762152683,782.6642490003
444,57.7600000000,8447.7208630678,5632.2464694761,1098.1153248667,660.6697912347,1056.6892774903
445,227.6900000000,19706.5969881578,13137.6534323103,752.8992265782,2603.1109767334,3212.9333525359
446,83.8600000000,12186.7858462514,8124.3162936892,1092.7603591096,959.0776858169,2010.6315076357
447,28.3600000000,3384.9399772791,2256.9457296496,938.2513041608,324.3766454880,-134.6337020194
448,76.4100000000,11128.5320092906,7418.9499673255,1094.5951237908,873.9137288368,1741.0731893375
449,134.3300000000,15994.9842061302,10663.6196975285,936.6776962357,1536.3225702246,2858.3642421414
450,201.9500000000,17503.2995318183,11668.7640123292,753.5492527343,2309.0147644901,2771.9715022647
451,21.5600000000,3105.2528061709,2069.8241664799,1085.3172731391,246.5315717393,-296.4202051874
452,315.0000000000,37056.6305322802,24704.1220460337,928.7304688664,3601.2998272697,7822.4781901104
453,25.6900000000,2242.0300417677,1494.8127952266,756.7683859227,293.8470730059,-303.3982123875
454,99.6600000000,11802.1861125775,7867.7837673560,933.0839460749,1139.6095667408,1861.7088324058
455,100.5700000000,8697.3138049338,5798.0254241494,752.5246171233,1149.7346007574,997.0291629038
456,58.0200000000,5034.5150754001,3356.6140918810,754.0882497416,663.4207591348,260.3919746426
457,11.0800000000,966.5478105529,644.5935762093,756.5599770292,126.7317188514,-561.3374615370
458,35.6300000000,5191.5394946875,3460.7232157024,1094.9662915433,407.5099153871,228.3400720548
459,24.2900000000,2112.1760410688,1407.9879512307,755.0768121019,277.7740373381,-328.6627596019
460,46.4900000000,4054.3794231059,2702.9313003582,756.4322921394,531.7383186518,63.2775119565
461,58.1600000000,5073.0750704850,3382.1235876114,756.5205193927,665.2237553449,269.2072081360
462,112.5000000000,16392.0346099450,10927.8990772755,1094.9662915433,1286.6928285447,3082.4764125815
463,158.1300000000,22740.2137139439,15160.4552573239,1084.0440787886,1808.1131444673,4687.6012333641
464,63.9900000000,5575.3058826359,3717.1497592046,755.9935047728,731.8568822073,370.3057364511
465,6.4100000000,558.7489325998,372.7851409143,756.2106627622,73.3135235543,-643.5603946310
466,186.5400000000,26904.6425185866,17936.5157819426,1086.4759890134,2133.0801583366,5748.5705892940
