policy_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
283,47.3400000000,99622.1551496893,66318.0125036779,16078.9259066438,8037.2260242187,9187.9907151489
284,19.2700000000,29325.9653475242,33760.5252168079,7672.1371113291,0.0000000000,-12106.6969806128
285,162.6200000000,72075.5826312927,76594.0702701971,2228.9055658303,0.0000000000,-6747.3932047346
286,384.0300000000,366757.5033171821,322246.6966246546,5099.2521779913,0.0000000000,39411.5545145362
287,54.9300000000,124567.6929972722,83044.4367603055,17837.0672664065,11932.4996004514,11753.6893701087
288,130.7100000000,1354860.1437946027,1077543.0254063478,54699.3939032867,0.0000000000,222617.7244849681
289,24.6700000000,22176.1507051856,19665.0698260666,4590.6539133682,0.0000000000,-2079.5730342493
290,37.4100000000,143603.5992412066,161028.1098750955,19509.4408765288,0.0000000000,-36933.9515104177
291,195.1600000000,220562.4554090690,233976.9193545590,5678.8806087767,0.0000000000,-19093.3445542667
292,10.2000000000,25203.9397746871,18516.0593125874,13365.6935371313,0.0000000000,-6677.8130750316
293,95.5400000000,856573.8404258199,579167.0066464928,47899.3669191668,62269.0174940714,167238.4493660889
294,82.3500000000,215853.5965458916,204555.0346347271,13321.6985023122,0.0000000000,-2023.1365911477
295,125.0600000000,133397.5026711957,119273.7809231368,5455.9523765934,0.0000000000,8667.7693714655
296,21.4400000000,27705.3785176673,19032.2407647550,6748.5840394392,1580.0690206264,344.4846928466
297,81.7100000000,93641.8976895851,133284.5683317698,5760.9566631608,0.0000000000,-45403.6273053456
298,37.5700000000,327001.1514458831,217992.6623726866,68520.9122381298,31341.8358101096,9145.7410249572
299,46.2000000000,15478.9002957569,16225.1069800755,1677.2879682526,0.0000000000,-2423.4946525713
300,450.2600000000,3061071.0958643444,2040272.7895151167,53791.7301707093,298278.9405602962,668727.6356182222
301,248.2700000000,370500.4808236792,383382.9317194028,7686.4474688821,0.0000000000,-20568.8983646056
302,160.6300000000,708814.8916095563,548655.3305189249,23831.7838899876,0.0000000000,136327.7772006438
303,92.5400000000,423791.5545705393,443784.8544695671,23535.4517693695,0.0000000000,-43528.7516683974
304,60.4800000000,15358.9892796584,10221.6514638950,2243.2870441859,2040.2973206140,853.7534509636
305,31.2600000000,210820.1492984705,145983.5990707921,35979.8753005253,6910.5001909759,21946.1747361772
306,2.2200000000,6179.0962675654,5709.2658793752,14094.9017717882,0.0000000000,-13625.0713835980
307,20.1600000000,21215.0397552565,20890.6382491099,5395.3924786005,0.0000000000,-5070.9909724539
308,38.6400000000,367269.1082198346,300495.3207552002,49645.2500436211,0.0000000000,17128.5374210133
309,25.2500000000,240353.1071340599,202799.1930789371,50293.3378569557,0.0000000000,-12739.4238018329
310,17.8000000000,241022.2276335915,177378.1356457831,73387.8520045479,0.0000000000,-9743.7600167395
311,14.6800000000,768.9077829971,906.9619681601,267.8001760003,0.0000000000,-405.8543611633
312,17.2700000000,62531.0297035676,42970.2697704215,18914.8838406542,4257.6763838031,-3611.8002913112
313,27.0100000000,17069.1816877300,20167.5834330916,3172.8776116966,0.0000000000,-6271.2793570582
314,51.7100000000,103819.7680714222,97347.1131330091,10171.2096402066,0.0000000000,-3698.5547017935
315,98.3200000000,41115.6615733774,43557.8706384588,2104.7486133325,0.0000000000,-4546.9576784140
316,57.7000000000,65639.6289138467,69003.8790313153,5772.4430940253,0.0000000000,-9136.6932114939
317,72.2300000000,47125.8521360787,40376.5803290706,3469.4019471156,0.0000000000,3279.8698598925
318,35.0400000000,86000.1470980454,57238.5902227353,21713.6711690442,11382.9204982802,-4335.0347920143
319,54.9900000000,59726.8002062775,43437.1788687259,5776.4938955060,0.0000000000,10513.1274420457
320,276.7400000000,743992.2259737039,898509.0127700104,13602.6502617784,0.0000000000,-168119.4370580849
321,59.9700000000,5637.1800000000,5770.6513437004,470.0000000000,0.0000000000,-603.4713437004
322,16.0300000000,83095.1281799209,77624.4742953546,27005.9344323103,0.0000000000,-21535.2805477440
323,4.6300000000,18402.4689602063,14835.5666453761,20451.0382040259,0.0000000000,-16884.1358891957
324,96.5400000000,1127932.2905763877,751672.1382827025,88233.5550509501,89247.7843695303,198778.8128732047
325,40.9500000000,485887.2762538924,341594.7448186374,64509.4205880264,0.0000000000,79783.1108472286
326,104.7300000000,362635.3399758391,289469.9871447081,18278.0298508709,0.0000000000,54887.3229802602
327,93.9200000000,225993.3695354448,226309.2848325601,12258.8673679450,0.0000000000,-12574.7826650603
328,91.8800000000,77390.5329147540,72833.0673305011,4455.5036730729,0.0000000000,101.9619111800
329,41.2400000000,44108.4936516956,38331.6109296353,5409.6104140549,0.0000000000,367.2723080054
330,11.1300000000,3792.8335640864,3689.7999964109,1745.8174558573,0.0000000000,-1642.7838881818
331,55.7800000000,454154.2134729822,302467.6744645915,71489.8135773815,59918.9040915547,20277.8213394545
332,29.1100000000,9407.1340754932,8540.6448543553,1617.7995482392,0.0000000000,-751.3103271013
333,20.2800000000,85213.5189533682,77140.8093167462,21518.1781864647,0.0000000000,-13445.4685498427
334,91.2700000000,752959.6474126048,770840.9290752875,43376.9630566139,0.0000000000,-61258.2447192967
335,160.3000000000,177524.8322596801,162078.9345665558,5751.1051537887,0.0000000000,9694.7925393355
336,347.4500000000,2119573.3591678860,1874723.7199429590,32558.9097912980,0.0000000000,212290.7294336289
337,170.7200000000,2263087.1735890787,1563261.7312099040,72170.3749051056,59979.8520893312,567675.2153847379
338,171.8500000000,478031.9514093879,380159.7289845364,14689.0292063213,0.0000000000,83183.1932185302
339,301.9800000000,769769.5002597361,917552.1698052137,12892.4625477775,0.0000000000,-160675.1320932551
340,292.4400000000,1401961.9583489429,1113559.0473517864,25845.4667172339,0.0000000000,262557.4442799226
341,32.9800000000,75003.4390908682,63199.0704059920,11581.7434785895,0.0000000000,222.6252062867
342,332.0800000000,932598.1894600207,952651.9885502721,14209.6029587155,0.0000000000,-34263.4020489668
343,9.6400000000,2030.6828761487,2233.9871023440,1063.2662864189,0.0000000000,-1266.5705126143
344,99.4600000000,143076.0070454684,108788.5132595369,7463.5772176823,0.0000000000,26823.9165682492
345,54.4100000000,327178.6117515310,217742.8173288789,53107.6333691273,43442.0125347906,12886.1485187343
346,11.8700000000,6939.9095432805,4619.0998746242,4650.2023602032,672.8279142770,-3002.2206058239
347,31.3200000000,38778.1160956712,39010.5142891310,6231.6068795838,0.0000000000,-6464.0050730437
348,124.6600000000,1302938.8583887341,868530.7075290804,78663.5281401726,102604.9486921698,253139.6740273112
349,61.4600000000,182210.1748469966,168754.1510277779,15073.7423310272,0.0000000000,-1617.7185118085
350,24.1600000000,213426.0419003490,142150.1910357320,70111.5898586017,20546.7584786323,-19382.4974726169
351,15.2700000000,61747.4885196991,53355.5183404869,20724.7885518386,0.0000000000,-12332.8183726263
352,24.0700000000,82935.7463309847,55189.9014026638,30618.6586392162,10996.2427667845,-13869.0564776799
353,152.0300000000,597982.4827765673,545400.2981933203,20449.0705574308,0.0000000000,32133.1140258163
354,31.1200000000,81237.4310710679,60832.2200420324,13811.6439185431,0.0000000000,6593.5671104924
355,149.3000000000,746448.4465014138,679552.5649619806,25552.4589910345,0.0000000000,41343.4225483987
356,328.1000000000,399525.1407721828,364118.1296539972,6351.6656726848,0.0000000000,29055.3454455009
357,51.4700000000,636110.6601125253,535397.9236143675,65860.4097603812,0.0000000000,34852.3267377767
358,13.5500000000,53023.4768820167,48254.4091095867,20221.3018468509,0.0000000000,-15452.2340744209
359,58.4000000000,106117.3215668610,97648.8265255598,9261.0111390135,0.0000000000,-792.5160977122
360,26.4700000000,62420.2063351999,74966.8192004646,12013.7714027748,0.0000000000,-24560.3842680394
361,52.1100000000,5304.7862976594,6444.2825388901,509.4206741775,0.0000000000,-1648.9169154082
362,9.9100000000,18430.1091383359,17802.6197311004,9606.4253682736,0.0000000000,-8978.9359610380
363,63.6400000000,378065.3840991062,269055.3085363164,30963.2085382797,0.0000000000,78046.8670245101
364,23.4900000000,127817.7156471787,108600.9772874815,28738.8863049607,0.0000000000,-9522.1479452636
365,22.0500000000,7213.9378039949,6441.4837494181,1642.5917592762,0.0000000000,-870.1377046993
366,17.8100000000,68530.9958516715,53782.9119490986,19867.9917742015,0.0000000000,-5119.9078716285
367,118.4700000000,666219.5450456385,443817.2812283812,42607.4311801274,52557.0474262326,127237.7852108974
368,197.0200000000,590205.1502507695,508854.2895063129,15418.8687304899,0.0000000000,65931.9920139666
369,13.9300000000,87907.3739997180,59951.0262379352,32977.6564835385,6933.7497403348,-11955.0584620905
370,33.3000000000,20291.2523804925,18187.8634984708,3225.0266237615,0.0000000000,-1121.6377417398
371,153.5400000000,243821.3321976479,322225.9972807422,8044.7008923680,0.0000000000,-86449.3659754622
372,20.4300000000,207239.9224007141,170433.4004484685,53161.2785088143,0.0000000000,-16354.7565565687
373,20.5000000000,35893.1055552283,35283.6824831706,8887.9660945540,0.0000000000,-8278.5430224964
374,125.8900000000,564252.4240403490,382375.3039963659,23934.1020440128,41559.6937258357,116383.3242741346
375,118.7400000000,735863.1554461005,632556.5871250824,33099.7779309695,0.0000000000,70206.7903900487
376,3.7200000000,11660.3606815794,7753.4980548528,23911.4343680143,924.0201135021,-20928.5918547898
377,35.1300000000,62868.9944431248,44498.2393904522,9330.7228962434,0.0000000000,9040.0321564291
378,74.0400000000,385630.6645436834,357809.3402214420,26672.8032028955,0.0000000000,1148.5211193459
379,37.9900000000,70003.3814669883,61694.6834498413,9365.2505884779,0.0000000000,-1056.5525713309
380,92.4500000000,1294870.6777348500,980465.3643669051,75654.4419995467,0.0000000000,238750.8713683982
381,92.9700000000,39913.1189494588,26583.8210016948,3763.1984921529,5266.8003565197,4299.2990990914
382,109.9400000000,135661.4543752911,116972.1259766471,6588.3009400879,0.0000000000,12101.0274585560
383,67.1400000000,254713.4224958548,206398.6219911864,19609.8967545558,0.0000000000,28704.9037501126
384,64.1800000000,174825.5135178558,149633.9531767490,14350.0735762096,0.0000000000,10841.4867648971
385,46.3500000000,322771.2526503342,215098.1281038814,52585.0678106649,25364.4507083541,29723.6060274337
386,152.6200000000,651236.9027463350,570390.3165145263,22317.8101886618,0.0000000000,58528.7760431469
387,177.3700000000,175375.8336355453,200231.1131313446,4986.6765525729,0.0000000000,-29841.9560483723
388,232.0800000000,1754460.7262133535,1239881.7791027073,40284.4809837689,14621.0400000000,459673.4261268773
389,19.7800000000,116637.0197184449,94906.3819375989,31414.5594727450,0.0000000000,-9683.9216918990
390,58.2400000000,7704.7796292692,7484.8100548292,663.1125391208,0.0000000000,-443.1429646808
391,58.6200000000,220444.7418081645,171214.3292527455,19446.6550533354,0.0000000000,29783.7575020835
392,40.3800000000,152033.6737224509,163880.9404202180,19372.2435980444,0.0000000000,-31219.5102958115
393,20.9400000000,74489.4383178063,78240.2001063982,18187.6256315226,0.0000000000,-21938.3874201145
394,2.9400000000,8067.0968960331,6948.6211162073,14146.0865799285,0.0000000000,-13027.6108001027
395,77.8200000000,93996.7634686193,82651.6475326399,6175.8138993103,0.0000000000,5169.3020366692
396,12.2200000000,54973.6541752503,36631.4930693607,39299.9916620859,7234.0719537062,-28191.9025099025
397,32.5500000000,11817.5968911524,10380.9522736911,1817.5558501903,0.0000000000,-380.9112327291
398,157.4600000000,775280.3823021153,605689.4965940695,25516.6866593045,0.0000000000,144074.1990487413
399,146.6900000000,860444.0294088246,572746.5435297941,51732.3177450848,114088.0740980316,121877.0940359142
400,28.6000000000,227469.8232737038,151459.9304837919,69938.6731253796,30031.9404040555,-23960.7207395233
401,25.7000000000,48877.0037816829,41279.3276629184,9831.5292330200,0.0000000000,-2233.8531142555
402,107.5800000000,191484.4883782009,127437.7012780560,15724.4772607264,25368.1547260466,22954.1551133718
403,326.6600000000,488142.6351299139,511328.4201607613,7542.6507743785,0.0000000000,-30728.4358052260
404,31.6500000000,270480.3531223121,189225.3537318083,44572.7706086913,3165.0000000000,33517.2287818126
405,31.7800000000,111513.9586855212,108999.5259302256,17862.4638016849,0.0000000000,-15348.0310463892
406,40.6000000000,183479.1320090347,142184.9261445973,24313.1269293198,0.0000000000,16981.0789351177
407,276.7600000000,1967885.1155917367,1617673.6994759790,36751.4697653979,0.0000000000,313459.9463503598
408,2.8000000000,23568.5473142373,15674.4718140746,74251.7735045335,3115.5914188294,-69473.2894232002
409,169.9900000000,1014904.3675717667,900200.1790394742,31235.5302636183,0.0000000000,83468.6582686742
410,328.6200000000,1000438.4487468170,666734.7072873209,24109.6261279374,97537.8199048713,212056.2954266873
411,163.0900000000,1055948.0255706836,914311.8476885878,33926.7875313254,0.0000000000,107709.3903507704
412,4.5100000000,25270.2047934290,17492.4628547178,30490.9691096428,166.8700000000,-22880.0971709316
413,35.2100000000,6104.1248650455,4067.6968094461,1512.5862165183,802.3169077323,-278.4750686511
414,37.4100000000,391501.9844010589,318318.4914892265,55870.8572339150,0.0000000000,17312.6356779174
415,46.2600000000,145954.0179931168,170798.2707919837,16021.8238730409,0.0000000000,-40866.0766719077
416,50.0300000000,176236.7458200406,151915.8708541678,18461.3908836934,0.0000000000,5859.4840821794
417,65.7500000000,34613.5971266179,30349.2395230610,2699.1238675275,0.0000000000,1565.2337360294
418,19.0500000000,198989.8073924797,132390.9489983964,83594.2283076557,19313.2501993282,-36308.6201129007
419,59.3000000000,340303.1892595883,247378.0329459811,29859.3248250007,0.0000000000,63065.8314886064
420,117.3100000000,1400.7410703800,1992.0912816031,59.8262061728,0.0000000000,-651.1764173959
421,27.9600000000,207064.8843860893,167941.8000040977,39313.6240211466,0.0000000000,-190.5396391551
422,30.0400000000,270266.4953035798,230136.4027460597,46849.0177458186,0.0000000000,-6718.9251882985
423,96.3000000000,252981.7173088054,244959.2062224731,13324.5493589900,0.0000000000,-5302.0382726577
424,23.4500000000,137526.5338822760,91619.8199492197,51286.7210209467,18093.7528125495,-23473.7599004398
425,84.8600000000,492451.8439663236,430362.0118093898,30285.4500162603,0.0000000000,31804.3821406735
426,4.7600000000,59177.4850776623,39600.0306489061,67816.0214629775,4260.3804075842,-52498.9474418056
427,328.1000000000,350175.0514248192,237176.5979000241,5700.3473138259,25656.4372052954,81641.6690056738
428,16.2300000000,8847.7492502108,9824.1183660410,2734.7744347820,0.0000000000,-3711.1435506123
429,81.7700000000,15883.2467809211,16693.8584397576,978.0382860117,0.0000000000,-1788.6499448481
430,55.8600000000,607478.0196926475,421596.8010320285,58005.1114225641,14950.2401792083,112925.8670588466
431,87.8900000000,104500.7872177813,103570.5729060512,5976.9676792109,0.0000000000,-5046.7533674808
432,1.1400000000,804.4587474032,613.3766698309,3657.2667092710,0.0000000000,-3466.1846316987
433,30.3400000000,173951.8907936694,115828.3984046693,45593.0325404860,16854.0300952686,-4323.5702467544
434,31.7400000000,351176.2592147593,301072.5404077059,58499.2858416887,0.0000000000,-8395.5670346353
435,165.3800000000,1317883.1541359876,1010170.6127759920,42213.2319234908,0.0000000000,265499.3094365048
436,9.8300000000,12156.2324322197,11785.7808075979,6277.4541801425,0.0000000000,-5907.0025555206
437,108.7400000000,451622.9563032679,393055.0331257131,21285.8252296310,0.0000000000,37282.0979479238
438,77.5400000000,268741.0044959243,241656.5131438103,18413.2344670168,0.0000000000,8671.2568850972
439,66.0500000000,130359.5184300578,119722.2780429875,10010.6810000059,0.0000000000,626.5593870643
440,19.0600000000,14318.3526497099,10403.0068985838,3910.0683552383,0.0000000000,5.2773958878
441,78.0800000000,296605.5413730228,258140.1360224463,19438.2832494862,0.0000000000,19027.1221010903
442,45.7800000000,181460.6206394171,148180.6058313106,20418.7978569023,0.0000000000,12861.2169512042
443,87.9200000000,142986.9187928000,113093.3734194370,8424.9817890388,0.0000000000,21468.5635843242
444,57.7600000000,62365.6680929185,46487.0185120579,5832.7077823238,0.0000000000,10045.9417985368
445,227.6900000000,693851.8861027628,589834.0525666809,15708.8011909035,0.0000000000,88309.0323451783
446,83.8600000000,37978.9082592395,30019.6669019407,2439.2646857632,0.0000000000,5519.9766715356
447,28.3600000000,106825.2647514280,102253.1874677586,19174.9664098297,0.0000000000,-14602.8891261603
